,Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,Team1,Team2,y,SeedNum1,SeedNum2,SeedDiff,WinPct_1,MarginPG_1,Tempo_1,OffEff_1,DefEff_1,NetEff_1,eFG_1,TOV_rate_1,FTR_1,ORB_rate_1,WinPct_2,MarginPG_2,Tempo_2,OffEff_2,DefEff_2,NetEff_2,eFG_2,TOV_rate_2,FTR_2,ORB_rate_2
291,2007,138,1314,81,1277,67,N,0,1277,1314,0,9,1,8,0.6666666666666666,8.393939393939394,61.77348484848484,105.37030450938792,91.78204829472291,13.588256214665009,0.5234857849196539,0.2433131798727021,0.39493201483312734,0.3972746331236897,0.8235294117647058,18.147058823529413,74.73235294117647,115.43154000550986,91.14880554134362,24.28273446416624,0.5504241281809613,0.18654807351725766,0.3977379830348728,0.38941076003415886
292,2007,138,1326,78,1462,71,N,1,1326,1462,1,1,9,-8,0.9090909090909091,13.484848484848484,65.58560606060605,112.27518972427895,91.71450683238425,20.5606828918947,0.5386289445048966,0.17927067330461,0.3520130576713819,0.34421641791044777,0.75,11.625,65.9671875,115.8246287216656,98.20223122290912,17.622397498756484,0.5551889622075585,0.19517278950235678,0.48110377924415115,0.35685071574642124
293,2007,138,1338,84,1433,79,N,1,1338,1433,1,3,11,-8,0.7941176470588235,8.705882352941176,63.94117647058823,111.26954921803127,97.65409383624655,13.615455381784727,0.5262312633832976,0.18307267709291627,0.3640256959314775,0.37454873646209386,0.8181818181818182,10.030303030303031,65.94242424242424,113.41390561095538,98.20320757318139,15.210698037773994,0.5220228384991843,0.17278617710583155,0.4110929853181077,0.35631154879140553
294,2007,138,1401,72,1257,69,N,0,1257,1401,0,6,3,3,0.7096774193548387,8.387096774193548,66.725,106.8419971234847,94.27235040307474,12.569646720409963,0.49720044792833146,0.19289573236321444,0.35890257558790595,0.37455516014234874,0.8064516129032258,17.129032258064516,66.63145161290322,114.5443762632681,88.83724870798689,25.707127555281218,0.5610047846889952,0.18784115803105675,0.4049043062200957,0.3386923901393355
295,2007,138,1417,54,1231,49,N,0,1231,1417,0,7,2,5,0.6666666666666666,8.733333333333333,64.49499999999999,109.93100240328708,96.38990102591933,13.541101377367752,0.5240121580547112,0.1917461301909709,0.34407294832826746,0.3604531410916581,0.8333333333333334,11.4,65.33250000000001,110.15446625594713,92.70526409775634,17.449202158190786,0.5416417016177352,0.1867370757280067,0.3241461953265428,0.34691745036572624
296,2007,138,1435,78,1450,74,N,2,1435,1450,1,6,3,3,0.6333333333333333,4.266666666666667,69.41083333333333,109.10880866339309,102.96183352742729,6.146975135965803,0.5332759609868044,0.17960692975400094,0.3253012048192771,0.29571984435797666,0.78125,7.40625,62.715625,106.08401016493099,94.27475210523693,11.80925805969406,0.5204819277108433,0.16443270716029698,0.3397590361445783,0.2601036269430052
297,2007,139,1196,74,1345,67,N,0,1196,1345,1,1,9,-8,0.8529411764705882,17.764705882352942,67.60955882352941,117.32590892777519,91.05047363212216,26.275435295653025,0.5930548019533369,0.20707131127037814,0.40748779164405863,0.3692458374142997,0.65625,6.875,66.22421875,105.55994667736265,95.17854825580709,10.38139842155556,0.523072429906542,0.2147061946276263,0.3814252336448598,0.3492682926829268
298,2007,139,1242,88,1246,76,N,0,1242,1246,1,1,8,-7,0.8823529411764706,17.41176470588235,70.46176470588236,111.32445631756896,86.61351588262302,24.71094043494594,0.5404265873015873,0.19868931836206535,0.3630952380952381,0.3817712811693895,0.65625,6.15625,68.534375,107.2910491997629,98.30833067347591,8.982718526286988,0.5402038505096263,0.2143085130636998,0.36013590033975085,0.3439680957128614
299,2007,139,1272,78,1305,62,N,0,1272,1305,1,2,7,-5,0.9090909090909091,17.242424242424242,71.91590909090908,110.6511182041315,86.67530470140842,23.975813502723085,0.524390243902439,0.18877266167346124,0.4235938277750124,0.3961038961038961,0.8709677419354839,10.419354838709678,67.73951612903227,114.67076205102562,99.2892603307261,15.381501720299525,0.5531197301854974,0.19238782337464433,0.32771219786396855,0.3662258392675483
300,2007,139,1332,75,1457,61,N,0,1332,1457,1,3,11,-8,0.7878787878787878,10.454545454545455,67.80984848484849,112.65906221720721,97.24161816130221,15.417444055904994,0.5316883116883117,0.18590309354366602,0.3277922077922078,0.3591800356506239,0.8571428571428571,11.25,67.06160714285714,110.5060645195649,93.73044508647433,16.77561943309057,0.5479365079365079,0.1986446364616757,0.34984126984126984,0.35432230522945574
301,2007,139,1356,63,1439,48,N,0,1356,1439,1,4,5,-1,0.8125,5.9375,61.378125,103.10065678936918,93.42701491777404,9.673641871595137,0.5203877005347594,0.22758515350542236,0.45187165775401067,0.32017075773745995,0.6451612903225806,6.903225806451613,66.26290322580645,108.70676435508604,98.2888299296546,10.41793442543144,0.5135290731145653,0.16551858432928462,0.3880253310305124,0.33594515181194906
302,2007,139,1397,77,1438,74,N,0,1397,1438,1,5,4,1,0.6875,5.21875,74.64765625,106.70964635945955,99.71846905776094,6.991177301698613,0.5145,0.19550178442474542,0.3755,0.3463375796178344,0.6551724137931034,5.689655172413793,70.6043103448276,109.69341033687012,101.63490067276345,8.058509664106666,0.5050029429075927,0.1943810209887547,0.42319011183048855,0.37488015340364333
303,2007,139,1424,74,1458,68,N,0,1424,1458,1,7,2,5,0.8181818181818182,8.121212121212121,68.07878787878788,110.21098548918366,98.28184812605716,11.9291373631265,0.5135480572597138,0.16780913380218998,0.33537832310838445,0.34163090128755363,0.8529411764705882,12.852941176470589,63.49191176470588,110.38923438603805,90.14580365725139,20.243430728786663,0.5185393258426966,0.18019896003427952,0.4443820224719101,0.3574074074074074
304,2007,139,1425,87,1400,68,N,0,1400,1425,0,4,5,-1,0.7272727272727273,10.272727272727273,71.9939393939394,114.1931138984763,99.92423604680528,14.268877851671022,0.5185456320156173,0.17046889468810505,0.3943387018057589,0.3678343949044586,0.6764705882352942,6.382352941176471,68.73014705882352,103.90166144234165,94.61555743369743,9.286104008644216,0.5302530253025303,0.21396553015309236,0.3888888888888889,0.2984934086629002
305,2007,143,1242,61,1356,58,N,0,1242,1356,1,1,4,-3,0.8823529411764706,17.41176470588235,70.46176470588236,111.32445631756896,86.61351588262302,24.71094043494594,0.5404265873015873,0.19868931836206535,0.3630952380952381,0.3817712811693895,0.8125,5.9375,61.378125,103.10065678936918,93.42701491777404,9.673641871595137,0.5203877005347594,0.22758515350542236,0.45187165775401067,0.32017075773745995
306,2007,143,1272,65,1401,64,N,0,1272,1401,1,2,3,-1,0.9090909090909091,17.242424242424242,71.91590909090908,110.6511182041315,86.67530470140842,23.975813502723085,0.524390243902439,0.18877266167346124,0.4235938277750124,0.3961038961038961,0.8064516129032258,17.129032258064516,66.63145161290322,114.5443762632681,88.83724870798689,25.707127555281218,0.5610047846889952,0.18784115803105675,0.4049043062200957,0.3386923901393355
307,2007,143,1326,85,1397,84,N,0,1326,1397,1,1,5,-4,0.9090909090909091,13.484848484848484,65.58560606060605,112.27518972427895,91.71450683238425,20.5606828918947,0.5386289445048966,0.17927067330461,0.3520130576713819,0.34421641791044777,0.6875,5.21875,74.64765625,106.70964635945955,99.71846905776094,6.991177301698613,0.5145,0.19550178442474542,0.3755,0.3463375796178344
308,2007,143,1417,64,1338,55,N,0,1338,1417,0,3,2,1,0.7941176470588235,8.705882352941176,63.94117647058823,111.26954921803127,97.65409383624655,13.615455381784727,0.5262312633832976,0.18307267709291627,0.3640256959314775,0.37454873646209386,0.8333333333333334,11.4,65.33250000000001,110.15446625594713,92.70526409775634,17.449202158190786,0.5416417016177352,0.1867370757280067,0.3241461953265428,0.34691745036572624
309,2007,144,1196,65,1139,57,N,0,1139,1196,0,5,1,4,0.8064516129032258,11.35483870967742,60.0,113.81720430107526,94.89247311827957,18.924731182795696,0.526468689477082,0.15376344086021507,0.4131697869593286,0.295864262990456,0.8529411764705882,17.764705882352942,67.60955882352941,117.32590892777519,91.05047363212216,26.275435295653025,0.5930548019533369,0.20707131127037814,0.40748779164405863,0.3692458374142997
310,2007,144,1207,66,1435,65,N,0,1207,1435,1,2,6,-4,0.8125,11.59375,60.103125,113.91878542089118,94.62902303332814,19.289762387563044,0.5713824289405685,0.22877346227837572,0.3798449612403101,0.40046565774155995,0.6333333333333333,4.266666666666667,69.41083333333333,109.10880866339309,102.96183352742729,6.146975135965803,0.5332759609868044,0.17960692975400094,0.3253012048192771,0.29571984435797666
311,2007,144,1314,74,1425,64,N,0,1314,1425,1,1,5,-4,0.8235294117647058,18.147058823529413,74.73235294117647,115.43154000550986,91.14880554134362,24.28273446416624,0.5504241281809613,0.18654807351725766,0.3977379830348728,0.38941076003415886,0.6764705882352942,6.382352941176471,68.73014705882352,103.90166144234165,94.61555743369743,9.286104008644216,0.5302530253025303,0.21396553015309236,0.3888888888888889,0.2984934086629002
312,2007,144,1332,76,1424,72,N,0,1332,1424,1,3,7,-4,0.7878787878787878,10.454545454545455,67.80984848484849,112.65906221720721,97.24161816130221,15.417444055904994,0.5316883116883117,0.18590309354366602,0.3277922077922078,0.3591800356506239,0.8181818181818182,8.121212121212121,68.07878787878788,110.21098548918366,98.28184812605716,11.9291373631265,0.5135480572597138,0.16780913380218998,0.33537832310838445,0.34163090128755363
313,2007,145,1326,92,1272,76,N,0,1272,1326,0,2,1,1,0.9090909090909091,17.242424242424242,71.91590909090908,110.6511182041315,86.67530470140842,23.975813502723085,0.524390243902439,0.18877266167346124,0.4235938277750124,0.3961038961038961,0.9090909090909091,13.484848484848484,65.58560606060605,112.27518972427895,91.71450683238425,20.5606828918947,0.5386289445048966,0.17927067330461,0.3520130576713819,0.34421641791044777
314,2007,145,1417,68,1242,55,N,0,1242,1417,0,1,2,-1,0.8823529411764706,17.41176470588235,70.46176470588236,111.32445631756896,86.61351588262302,24.71094043494594,0.5404265873015873,0.19868931836206535,0.3630952380952381,0.3817712811693895,0.8333333333333334,11.4,65.33250000000001,110.15446625594713,92.70526409775634,17.449202158190786,0.5416417016177352,0.1867370757280067,0.3241461953265428,0.34691745036572624
315,2007,146,1196,85,1332,77,N,0,1196,1332,1,1,3,-2,0.8529411764705882,17.764705882352942,67.60955882352941,117.32590892777519,91.05047363212216,26.275435295653025,0.5930548019533369,0.20707131127037814,0.40748779164405863,0.3692458374142997,0.7878787878787878,10.454545454545455,67.80984848484849,112.65906221720721,97.24161816130221,15.417444055904994,0.5316883116883117,0.18590309354366602,0.3277922077922078,0.3591800356506239
316,2007,146,1207,96,1314,84,N,1,1207,1314,1,2,1,1,0.8125,11.59375,60.103125,113.91878542089118,94.62902303332814,19.289762387563044,0.5713824289405685,0.22877346227837572,0.3798449612403101,0.40046565774155995,0.8235294117647058,18.147058823529413,74.73235294117647,115.43154000550986,91.14880554134362,24.28273446416624,0.5504241281809613,0.18654807351725766,0.3977379830348728,0.38941076003415886
317,2007,152,1196,76,1417,66,N,0,1196,1417,1,1,2,-1,0.8529411764705882,17.764705882352942,67.60955882352941,117.32590892777519,91.05047363212216,26.275435295653025,0.5930548019533369,0.20707131127037814,0.40748779164405863,0.3692458374142997,0.8333333333333334,11.4,65.33250000000001,110.15446625594713,92.70526409775634,17.449202158190786,0.5416417016177352,0.1867370757280067,0.3241461953265428,0.34691745036572624
318,2007,152,1326,67,1207,60,N,0,1207,1326,0,2,1,1,0.8125,11.59375,60.103125,113.91878542089118,94.62902303332814,19.289762387563044,0.5713824289405685,0.22877346227837572,0.3798449612403101,0.40046565774155995,0.9090909090909091,13.484848484848484,65.58560606060605,112.27518972427895,91.71450683238425,20.5606828918947,0.5386289445048966,0.17927067330461,0.3520130576713819,0.34421641791044777
319,2007,154,1196,84,1326,75,N,0,1196,1326,1,1,1,0,0.8529411764705882,17.764705882352942,67.60955882352941,117.32590892777519,91.05047363212216,26.275435295653025,0.5930548019533369,0.20707131127037814,0.40748779164405863,0.3692458374142997,0.9090909090909091,13.484848484848484,65.58560606060605,112.27518972427895,91.71450683238425,20.5606828918947,0.5386289445048966,0.17927067330461,0.3520130576713819,0.34421641791044777
320,2008,134,1291,69,1164,60,N,0,1164,1291,0,16,16,0,0.4117647058823529,-6.970588235294118,64.95735294117648,91.05521722397047,101.7862398406194,-10.731022616648929,0.43327702702702703,0.22503452491453668,0.3704954954954955,0.32030586236193714,0.5625,2.5625,68.50625,100.81196971079282,97.07143508803942,3.740534622753401,0.5017281105990783,0.20983486908128823,0.3870967741935484,0.29962894248608535
321,2008,136,1181,71,1125,70,N,0,1125,1181,0,15,2,13,0.75,5.03125,73.06015625,108.557802324711,101.67135387148859,6.886448453222414,0.5325975359342916,0.20402707529112352,0.34034907597535935,0.3378151260504202,0.84375,14.8125,74.51640625,112.89460165022383,93.0164288485128,19.87817280171103,0.5404653515427416,0.1824262693827911,0.404147698533131,0.3434599156118143
322,2008,136,1242,85,1340,61,N,0,1242,1340,1,1,16,-15,0.9090909090909091,19.515151515151516,69.36212121212121,117.04056445094913,88.905393302606,28.135171148343133,0.5628245067497404,0.18611153585705237,0.37487019730010385,0.37979420018709076,0.7,5.766666666666667,67.93583333333333,109.07351299633233,100.58511095028396,8.488402046048364,0.5515243902439024,0.21588999423475583,0.37621951219512195,0.33975659229208927
323,2008,136,1243,80,1425,67,N,0,1243,1425,1,11,6,5,0.6333333333333333,9.8,73.02916666666667,107.85645004849661,94.43715410509499,13.419295943401622,0.49655355249204663,0.20767958007645348,0.3738069989395546,0.42137271937445697,0.65625,5.875,66.7546875,103.4571542260609,94.6562741380521,8.800880088008796,0.5349397590361445,0.22049013411979496,0.3819277108433735,0.31223628691983124
324,2008,136,1266,74,1246,66,N,0,1246,1266,0,11,6,5,0.6,3.2666666666666666,66.7275,102.8061893522161,97.91065652592009,4.895532826296005,0.5263504611330698,0.23878211132341737,0.41304347826086957,0.3295711060948081,0.71875,11.59375,69.70390625,108.89812936416314,92.26527387050133,16.632855493661808,0.5068457082675092,0.19008977707042063,0.37862032648762506,0.3793706293706294
325,2008,136,1277,72,1396,61,N,0,1277,1396,1,5,12,-7,0.7575757575757576,9.303030303030303,65.03257575757576,109.64202089861725,95.33683585149635,14.3051850471209,0.5251242407509663,0.2101510897801801,0.3406957482054114,0.39824732229795523,0.6363636363636364,4.03030303030303,66.64696969696969,108.94127810489464,102.89403687453111,6.047241230363525,0.544839255499154,0.19142019232955193,0.3530738860688099,0.2857142857142857
326,2008,136,1323,68,1206,50,N,0,1206,1323,0,12,5,7,0.696969696969697,7.575757575757576,64.12651515151515,108.97019386392901,97.15642609897574,11.813767764953269,0.5281812899477049,0.18665753068626176,0.40267286461359675,0.32254901960784316,0.7741935483870968,10.096774193548388,71.27258064516128,113.1050713978592,98.93864989024419,14.166421507615013,0.5280839895013123,0.1823983344271199,0.34750656167979005,0.36581045172719223
327,2008,136,1338,82,1331,63,N,0,1331,1338,0,13,4,9,0.7419354838709677,7.387096774193548,65.86290322580645,104.56716052406024,93.35129178400882,11.21586874005142,0.5014970059880239,0.19346149136769927,0.41317365269461076,0.3349236641221374,0.7428571428571429,8.942857142857143,66.64571428571428,111.24924976421161,97.83074680613908,13.418502958072537,0.5113856589147286,0.18305753236731545,0.35658914728682173,0.40221694378463974
328,2008,136,1345,90,1124,79,N,0,1124,1345,0,11,6,5,0.6666666666666666,6.266666666666667,73.04333333333334,110.52799707935928,101.94861497741066,8.579382101948624,0.5213744588744589,0.17250034226258384,0.36147186147186144,0.3179765130984643,0.75,7.53125,66.7,103.02661169415292,91.73538230884557,11.291229385307346,0.4898074745186863,0.19349700149925037,0.37599093997734995,0.3281677301731996
329,2008,136,1390,77,1165,53,N,0,1165,1390,0,14,3,11,0.8076923076923077,7.615384615384615,69.35288461538461,110.47180667433832,99.49117528803362,10.980631386304708,0.561501042390549,0.20075699807284375,0.3425990271021543,0.2885572139303483,0.7878787878787878,10.06060606060606,65.09166666666667,108.56484445013442,93.10878597781682,15.456058472317594,0.4975369458128079,0.18854529160507907,0.40448823207443896,0.39224526600541026
330,2008,136,1401,67,1140,62,N,0,1140,1401,0,8,9,-1,0.7941176470588235,10.941176470588236,70.18897058823529,105.51347727248917,89.92530668259006,15.588170589899107,0.5331592689295039,0.20323286925002879,0.37754569190600523,0.30617495711835335,0.696969696969697,9.181818181818182,66.25378787878788,107.34663541249786,93.48807958378595,13.858555828711914,0.5186941964285714,0.19072665942484707,0.42689732142857145,0.35122838944494994
331,2008,136,1417,70,1290,29,N,0,1290,1417,0,16,1,15,0.5,-4.6,65.53916666666666,93.12497615929406,100.14367998779356,-7.018703828499497,0.44331210191082804,0.2192073442089336,0.4159235668789809,0.32455315145813735,0.9090909090909091,14.393939393939394,65.60530303030303,112.84194967609326,90.90174251434775,21.94020716174552,0.5230727470141151,0.18753103384565642,0.3805646036916395,0.391713747645951
332,2008,136,1424,71,1245,58,N,0,1245,1424,0,9,8,1,0.8235294117647058,7.647058823529412,65.28676470588235,106.04797837594323,94.33494762923753,11.713030746705698,0.5237142857142857,0.2234485865525397,0.41714285714285715,0.3589990375360924,0.78125,7.3125,65.92734375,105.03987581025513,93.94811997108559,11.091755839169537,0.4862938596491228,0.16116226432981381,0.32510964912280704,0.29473684210526313
333,2008,136,1450,71,1457,40,N,0,1450,1457,1,4,13,-9,0.75,10.0,60.37578125,111.07516724680063,94.512234572534,16.562932674266634,0.5437017994858612,0.17132283484944552,0.39781491002570696,0.28103837471783294,0.6451612903225806,6.290322580645161,64.09516129032258,101.613024988047,91.79898839930547,9.81403658874153,0.4996987951807229,0.20030700319585293,0.36265060240963853,0.3380681818181818
334,2008,136,1452,75,1112,65,N,0,1112,1452,0,10,7,3,0.5625,4.78125,65.77421875,108.80022805287976,101.53104251048211,7.269185542397651,0.5390859891761877,0.1857680749723842,0.40228502705953095,0.279874213836478,0.696969696969697,11.424242424242424,67.35530303030303,110.89990889561237,93.93874635863637,16.961162536976005,0.5164147993746743,0.1624132540012822,0.3705054715997916,0.34051724137931033
335,2008,136,1458,71,1168,56,N,0,1168,1458,0,14,3,11,0.7419354838709677,9.580645161290322,73.55483870967741,112.13928602754146,99.11411279712307,13.025173230418389,0.5451962809917356,0.18244013683010263,0.32644628099173556,0.3309608540925267,0.8787878787878788,13.575757575757576,62.3810606060606,107.93874403410126,86.17611697412046,21.7626270599808,0.5061011040092969,0.1938233972529541,0.3933759442184776,0.3616619452313503
336,2008,136,1462,73,1208,61,N,0,1208,1462,0,14,3,11,0.5,0.90625,67.8703125,100.00690655432005,98.67163938577711,1.3352671685429414,0.47674418604651164,0.21732624260423142,0.32774472687939427,0.37510729613733906,0.8181818181818182,13.0,65.85378787878788,114.3948370471775,94.65413507885927,19.740701968318234,0.55031267765776,0.20154842569052192,0.4167140420693576,0.3654223968565815
337,2008,137,1116,86,1231,72,N,0,1116,1231,1,9,8,1,0.6666666666666666,6.606060606060606,70.13484848484848,104.99254682537969,95.57346237767072,9.419084447708968,0.5168954593453009,0.22035472790511787,0.3706441393875396,0.3756660746003552,0.78125,10.4375,67.884375,110.66611425677851,95.29070570363209,15.375408553146428,0.5237142857142857,0.20208995074345162,0.42742857142857144,0.36081474296799226
338,2008,137,1139,81,1375,61,N,0,1139,1375,1,7,10,-3,0.90625,10.59375,60.5984375,112.78137328210813,95.29948688858521,17.481886393522927,0.541486068111455,0.16914627542995642,0.36780185758513934,0.29698857736240913,0.8064516129032258,9.935483870967742,67.45887096774193,112.08741288001052,97.35920333775658,14.728209542253936,0.5380695443645084,0.20609929586725484,0.46223021582733814,0.37362637362637363
339,2008,137,1172,82,1211,76,N,0,1172,1211,1,10,7,3,0.8064516129032258,14.193548387096774,69.0491935483871,111.98187360577428,91.4261688137256,20.555704792048687,0.5438130642591609,0.17659219116805455,0.2543813064259161,0.3255378858746492,0.78125,13.25,69.346875,110.31499256455321,91.20814744716327,19.106845117389938,0.5426008968609866,0.20458744536073184,0.4013452914798206,0.3455245428296439
340,2008,137,1207,66,1420,47,N,0,1207,1420,1,2,15,-13,0.84375,11.75,63.2796875,110.17555989036767,91.60720017778216,18.568359712585504,0.562046004842615,0.20889404676658682,0.34019370460048426,0.33089770354906056,0.7419354838709677,5.354838709677419,66.21774193548387,113.06783582998416,104.98112288393618,8.086712946047982,0.5170987313844456,0.1461454146876142,0.33645890788747934,0.32679738562091504
341,2008,137,1257,79,1129,61,N,0,1129,1257,0,14,3,11,0.75,5.125,74.171875,109.50073730777333,102.59111017484727,6.909627132926062,0.5729053318824809,0.21150200126395619,0.40261153427638735,0.3043062200956938,0.75,10.59375,67.56640625,106.46932994160836,90.79031045846101,15.679019483147357,0.5202777777777777,0.19610337052668092,0.3638888888888889,0.3327386262265834
342,2008,137,1272,87,1426,63,N,0,1272,1426,1,1,16,-15,0.9705882352941176,19.058823529411764,71.18308823529412,111.93174188350257,85.15737173196707,26.774370151535493,0.53,0.1714716606927042,0.3861904761904762,0.3779527559055118,0.6071428571428571,2.5357142857142856,72.09553571428572,100.56101155460884,97.04385302240331,3.517158532205528,0.5252459016393443,0.24124735284283008,0.41508196721311474,0.3174946004319654
343,2008,137,1274,78,1388,64,N,0,1274,1388,1,7,10,-3,0.6774193548387096,5.774193548387097,69.01290322580645,106.94587267458165,98.57904085257549,8.366831822006162,0.4924538848518726,0.1911750958212583,0.39351593068753493,0.35373537353735374,0.8,12.433333333333334,69.26666666666667,109.48026948989413,91.53031761308951,17.94995187680462,0.5274725274725275,0.1944177093358999,0.3932909196067091,0.35795454545454547
344,2008,137,1280,76,1332,69,N,0,1280,1332,1,8,9,-1,0.6875,8.03125,69.94296875,104.50478626559584,93.02221676142392,11.48256950417192,0.52263942573164,0.21848157539066426,0.3826615129762562,0.35193519351935193,0.5806451612903226,4.387096774193548,67.82499999999999,113.24209600133172,106.77383684291881,6.468259158412906,0.5632250580046404,0.18643805809543063,0.3694895591647332,0.3231083844580777
345,2008,137,1314,113,1291,74,N,0,1291,1314,0,16,1,15,0.5625,2.5625,68.50625,100.81196971079282,97.07143508803942,3.740534622753401,0.5017281105990783,0.20983486908128823,0.3870967741935484,0.29962894248608535,0.9411764705882353,15.970588235294118,77.26617647058823,114.80558040387506,94.13600806988828,20.66957233398678,0.5242761692650334,0.18994689861251213,0.3910913140311804,0.4238095238095238
346,2008,137,1328,72,1386,64,N,0,1328,1386,1,6,11,-5,0.6666666666666666,5.03030303030303,65.64924242424243,104.22700993572359,96.56461682264559,7.6623931130779965,0.5005583472920156,0.1966373172392305,0.3813512004466778,0.3354203935599284,0.6363636363636364,6.0606060606060606,65.93863636363636,111.21451303438688,102.02323096542929,9.191282068957591,0.5456881781838949,0.19301692344810947,0.4003426613363792,0.32475247524752476
347,2008,137,1360,70,1163,69,N,1,1163,1360,0,4,13,-9,0.75,9.09375,70.13671875,110.81035923141187,97.84461152882206,12.965747702589809,0.5079582875960483,0.19381787802840433,0.4857299670691548,0.3929219600725953,0.6060606060606061,2.0,66.22121212121212,98.15585960737657,95.13567931176499,3.0201802956115813,0.4914383561643836,0.2242255067954057,0.3584474885844749,0.3256880733944954
348,2008,137,1373,83,1435,62,N,0,1373,1435,1,13,4,9,0.6875,5.75,70.7125,108.62648046667844,100.49496199398973,8.131518472688711,0.5081799591002045,0.1568852748806788,0.35173824130879344,0.318606627017842,0.7878787878787878,6.212121212121212,73.47500000000001,109.66418179756049,101.2094404404714,8.454741357089091,0.5442088934850051,0.1971398228628579,0.3893485005170631,0.30776092774308655
349,2008,137,1397,72,1110,57,N,0,1110,1397,0,15,2,13,0.65625,3.3125,61.48203125,105.87442977495965,100.48667674752532,5.387753027434329,0.5248528449967299,0.22160946414729915,0.42053629823413996,0.3230277185501066,0.875,11.53125,73.14921875,112.65499674253185,96.89098695944719,15.76400978308466,0.5280373831775701,0.17643729106812914,0.3684210526315789,0.36998394863563405
350,2008,137,1400,74,1122,54,N,0,1122,1400,0,15,2,13,0.7058823529411765,3.911764705882353,68.86029411764706,108.31820608649225,102.63747997864388,5.680726107848372,0.5228740581270183,0.18494394020288307,0.44671689989235736,0.2991304347826087,0.8181818181818182,9.93939393939394,65.55833333333334,114.17081710713336,99.00967216335208,15.16114494378128,0.5136847440446022,0.14098015877601489,0.3258996452103396,0.36113499570077384
351,2008,137,1437,75,1155,69,N,0,1155,1437,0,5,12,-7,0.71875,9.6875,72.7609375,108.832434986149,95.51828548113471,13.314149505014285,0.5203883495145631,0.2027186634311852,0.30388349514563107,0.40240963855421685,0.625,3.53125,69.25625,105.18003790271636,100.08122010648859,5.098817796227777,0.48975188781014023,0.2053063802905875,0.38403451995685006,0.3686911890504705
352,2008,137,1443,101,1179,99,N,1,1179,1443,0,5,12,-7,0.8666666666666667,11.233333333333333,63.37916666666667,114.02274669646965,96.2987311813819,17.724015515087757,0.5276595744680851,0.18039576622181316,0.3434650455927052,0.36560247167868176,0.8064516129032258,11.483870967741936,69.23629032258064,110.65425785936426,94.0677669970764,16.58649086228786,0.5363534675615212,0.20174018380254624,0.36185682326621926,0.3701550387596899
353,2008,138,1242,75,1424,56,N,0,1242,1424,1,1,8,-7,0.9090909090909091,19.515151515151516,69.36212121212121,117.04056445094913,88.905393302606,28.135171148343133,0.5628245067497404,0.18611153585705237,0.37487019730010385,0.37979420018709076,0.78125,7.3125,65.92734375,105.03987581025513,93.94811997108559,11.091755839169537,0.4862938596491228,0.16116226432981381,0.32510964912280704,0.29473684210526313
354,2008,138,1277,65,1338,54,N,0,1277,1338,1,5,4,1,0.7575757575757576,9.303030303030303,65.03257575757576,109.64202089861725,95.33683585149635,14.3051850471209,0.5251242407509663,0.2101510897801801,0.3406957482054114,0.39824732229795523,0.7428571428571429,8.942857142857143,66.64571428571428,111.24924976421161,97.83074680613908,13.418502958072537,0.5113856589147286,0.18305753236731545,0.35658914728682173,0.40221694378463974
355,2008,138,1390,82,1266,81,N,1,1266,1390,0,6,3,3,0.71875,11.59375,69.70390625,108.89812936416314,92.26527387050133,16.632855493661808,0.5068457082675092,0.19008977707042063,0.37862032648762506,0.3793706293706294,0.7878787878787878,10.06060606060606,65.09166666666667,108.56484445013442,93.10878597781682,15.456058472317594,0.4975369458128079,0.18854529160507907,0.40448823207443896,0.39224526600541026
356,2008,138,1417,51,1401,49,N,0,1401,1417,0,9,1,8,0.696969696969697,9.181818181818182,66.25378787878788,107.34663541249786,93.48807958378595,13.858555828711914,0.5186941964285714,0.19072665942484707,0.42689732142857145,0.35122838944494994,0.9090909090909091,14.393939393939394,65.60530303030303,112.84194967609326,90.90174251434775,21.94020716174552,0.5230727470141151,0.18753103384565642,0.3805646036916395,0.391713747645951
357,2008,138,1450,61,1323,41,N,0,1323,1450,0,5,4,1,0.7741935483870968,10.096774193548388,71.27258064516128,113.1050713978592,98.93864989024419,14.166421507615013,0.5280839895013123,0.1823983344271199,0.34750656167979005,0.36581045172719223,0.75,10.0,60.37578125,111.07516724680063,94.512234572534,16.562932674266634,0.5437017994858612,0.17132283484944552,0.39781491002570696,0.28103837471783294
358,2008,138,1452,73,1181,67,N,0,1181,1452,0,2,7,-5,0.84375,14.8125,74.51640625,112.89460165022383,93.0164288485128,19.87817280171103,0.5404653515427416,0.1824262693827911,0.404147698533131,0.3434599156118143,0.696969696969697,11.424242424242424,67.35530303030303,110.89990889561237,93.93874635863637,16.961162536976005,0.5164147993746743,0.1624132540012822,0.3705054715997916,0.34051724137931033
359,2008,138,1458,72,1243,55,N,0,1243,1458,0,11,3,8,0.6333333333333333,9.8,73.02916666666667,107.85645004849661,94.43715410509499,13.419295943401622,0.49655355249204663,0.20767958007645348,0.3738069989395546,0.42137271937445697,0.8787878787878788,13.575757575757576,62.3810606060606,107.93874403410126,86.17611697412046,21.7626270599808,0.5061011040092969,0.1938233972529541,0.3933759442184776,0.3616619452313503
